time,ax,ay,az,atotal
0.023980140686035156,0.33,0.12,0.0,0.35
0.024590015411376953,-0.17,-0.03,0.07,0.18
0.025003910064697266,-0.17,-0.03,0.01,0.17
0.030997037887573242,-0.19,0.04,0.01,0.19
0.04103994369506836,-0.15,0.0,-0.02,0.15
0.05120706558227539,-0.04,0.0,-0.04,0.05
0.06121206283569336,0.03,0.01,-0.06,0.06
0.07159900665283203,0.07,-0.02,-0.1,0.12
0.0816490650177002,0.15,-0.04,-0.02,0.15
0.09175825119018555,0.02,0.03,0.02,0.04
0.1019129753112793,-0.01,0.01,-0.03,0.03
0.1116490364074707,-0.05,-0.04,0.01,0.06
0.1217031478881836,-0.04,-0.05,-0.05,0.08
0.1316680908203125,0.07,-0.02,-0.08,0.1
0.14174413681030273,0.07,0.0,-0.04,0.08
0.1519331932067871,0.02,0.01,0.04,0.04
0.16170597076416016,-0.05,0.03,0.05,0.07
0.17183804512023926,-0.07,-0.03,0.05,0.09
0.18166112899780273,-0.05,-0.03,0.07,0.09
0.1917710304260254,-0.09,0.02,0.06,0.11
0.20204710960388184,-0.19,-0.02,0.0,0.19
0.2117319107055664,-0.1,-0.03,-0.04,0.11
0.22188425064086914,-0.04,-0.03,-0.02,0.05
0.23173308372497559,-0.04,-0.01,0.0,0.04
0.24166202545166016,0.01,-0.02,0.0,0.02
0.2516322135925293,0.01,-0.06,0.02,0.06
0.2618751525878906,-0.12,0.05,0.05,0.13
0.271848201751709,-0.15,-0.04,0.03,0.15
0.28181910514831543,-0.07,-0.01,0.03,0.07
0.2918400764465332,-0.06,0.01,0.0,0.06
0.30237412452697754,-0.06,-0.02,0.04,0.07
0.3121309280395508,-0.05,-0.03,0.01,0.05
0.3222341537475586,-0.05,-0.02,0.03,0.06
0.3322300910949707,0.0,0.0,0.05,0.05
0.34232521057128906,0.04,0.0,0.05,0.06
0.35222721099853516,0.02,0.0,-0.01,0.02
0.362062931060791,0.01,0.0,-0.06,0.06
0.3719601631164551,0.01,-0.01,-0.04,0.04
0.38190317153930664,-0.02,0.0,-0.03,0.03
0.3920269012451172,0.01,0.0,-0.03,0.03
0.40195417404174805,0.02,0.0,0.0,0.02
0.41191911697387695,-0.02,0.01,0.02,0.03
0.4219932556152344,-0.02,-0.01,0.02,0.03
0.4321012496948242,-0.03,0.0,0.01,0.03
0.44194602966308594,-0.01,0.0,-0.05,0.05
0.4519791603088379,0.01,0.0,-0.03,0.03
0.46195316314697266,0.03,0.01,-0.06,0.06
0.4719581604003906,0.01,0.01,-0.08,0.08
0.48201513290405273,0.07,0.02,-0.07,0.1
0.49199604988098145,0.08,0.01,-0.02,0.08
0.5020122528076172,0.07,-0.01,0.02,0.07
0.5120792388916016,0.04,0.01,0.03,0.05
0.5220270156860352,0.01,0.01,0.06,0.06
0.532041072845459,-0.01,-0.01,0.02,0.02
0.5420470237731934,0.04,0.02,0.01,0.04
0.5525479316711426,-0.02,0.01,-0.01,0.02
0.5626659393310547,-0.02,-0.02,-0.09,0.09
0.5727050304412842,0.03,-0.01,-0.05,0.05
0.5825650691986084,0.02,0.0,-0.01,0.02
0.5923590660095215,0.04,-0.03,-0.04,0.06
0.6022591590881348,-0.02,0.01,0.03,0.03
0.6121981143951416,0.01,-0.01,-0.01,0.01
0.6221952438354492,0.04,-0.02,-0.05,0.06
0.6322221755981445,0.05,0.0,0.0,0.05
0.642207145690918,-0.07,-0.01,0.02,0.07
0.6523981094360352,-0.14,-0.02,0.01,0.14
0.6623802185058594,-0.07,-0.01,0.03,0.07
0.6723170280456543,-0.05,0.01,0.06,0.07
0.6823329925537109,-0.05,-0.04,0.05,0.08
0.6928162574768066,-0.02,-0.05,-0.03,0.06
0.7024490833282471,0.05,-0.03,-0.09,0.1
0.712399959564209,0.13,0.02,-0.14,0.19
0.722628116607666,0.13,0.03,-0.08,0.15
0.7323811054229736,0.08,-0.06,-0.38,0.39
0.7423810958862305,-0.03,-0.11,0.01,0.11
0.7524700164794922,-0.25,0.07,0.36,0.44
0.7624490261077881,-0.21,0.1,0.29,0.37
0.7724480628967285,-0.13,-0.08,0.19,0.24
0.7823829650878906,0.13,0.07,0.16,0.21
0.7926449775695801,0.37,0.02,-0.11,0.38
0.8057260513305664,0.34,-0.08,-0.38,0.51
0.8133082389831543,0.07,0.06,-0.01,0.09
0.8343830108642578,-0.06,0.03,0.02,0.06
0.8363971710205078,-0.25,-0.11,0.02,0.27
0.842595100402832,-0.32,-0.03,-0.09,0.33
0.8529191017150879,0.0,-0.01,0.01,0.01
0.8627519607543945,0.03,-0.01,0.08,0.08
0.8785700798034668,0.01,0.0,-0.01,0.01
0.8822822570800781,0.03,0.0,0.03,0.04
0.8926360607147217,0.05,0.02,0.02,0.05
0.9028759002685547,0.06,-0.02,0.01,0.06
0.9128561019897461,-0.04,-0.01,-0.01,0.04
0.9248130321502686,-0.15,-0.03,-0.01,0.15
0.9325499534606934,-0.1,-0.02,0.03,0.1
0.9429569244384766,-0.04,0.01,-0.04,0.05
0.9529299736022949,-0.02,0.0,-0.09,0.09
0.962738037109375,0.09,-0.01,-0.01,0.09
0.9754419326782227,0.01,0.01,0.0,0.01
0.9827070236206055,-0.04,-0.01,0.0,0.04
