time,ax,ay,az,atotal
0.0018200874328613281,0.14,0.04,0.06,0.15
0.013358116149902344,0.2,0.01,-0.02,0.2
0.023611068725585938,0.09,-0.02,-0.07,0.11
0.030820131301879883,0.1,0.01,-0.06,0.11
0.04360699653625488,0.06,0.03,0.03,0.07
0.05110526084899902,-0.09,0.03,0.06,0.11
0.06355929374694824,-0.14,0.0,-0.04,0.14
0.07306027412414551,-0.14,0.02,-0.1,0.17
0.08067512512207031,-0.09,0.02,-0.03,0.09
0.0935511589050293,-0.02,0.01,-0.04,0.04
0.10071825981140137,-0.02,-0.02,0.0,0.02
0.11364102363586426,-0.01,0.02,0.03,0.03
0.12348818778991699,0.02,0.02,0.07,0.07
0.13084101676940918,-0.08,-0.06,0.13,0.16
0.14354729652404785,-0.05,-0.03,0.01,0.05
0.15125727653503418,-0.03,-0.04,-0.06,0.07
0.16322016716003418,-0.04,-0.03,-0.05,0.07
0.17305707931518555,0.0,0.01,-0.05,0.05
0.180711030960083,0.12,-0.01,0.01,0.12
0.19350028038024902,0.16,-0.1,-0.02,0.18
0.2008371353149414,0.08,-0.05,0.03,0.09
0.21368718147277832,-0.06,0.07,-0.03,0.09
0.22396111488342285,-0.12,0.11,-0.05,0.17
0.2308351993560791,-0.13,0.05,-0.09,0.16
0.24393820762634277,-0.09,0.05,-0.02,0.1
0.25145506858825684,-0.02,0.05,0.01,0.05
0.26387715339660645,-0.12,-0.03,0.07,0.14
0.27375197410583496,0.0,0.0,0.0,0.0
0.28069210052490234,0.37,0.0,-0.11,0.38
0.2938401699066162,0.28,-0.08,-0.05,0.29
0.3009350299835205,0.04,-0.04,0.07,0.09
0.313399076461792,0.05,-0.03,0.09,0.1
0.3238091468811035,0.08,0.03,-0.16,0.18
0.33100295066833496,-0.08,0.04,-0.02,0.09
0.343616247177124,-0.12,0.04,0.0,0.12
0.35146117210388184,-0.11,0.02,0.04,0.11
0.3637411594390869,-0.1,0.04,-0.04,0.11
0.37335896492004395,0.07,-0.01,-0.11,0.13
0.38092708587646484,0.0,-0.03,0.01,0.03
0.39388108253479004,-0.03,0.06,-0.06,0.09
0.40101027488708496,0.01,-0.01,0.1,0.1
0.41412901878356934,-0.07,-0.08,0.07,0.12
0.42403411865234375,-0.12,-0.02,-0.01,0.12
0.431016206741333,-0.07,0.08,-0.02,0.1
0.44370007514953613,-0.03,-0.03,-0.08,0.09
0.45139622688293457,0.01,-0.09,-0.12,0.15
0.4635810852050781,0.12,-0.05,-0.01,0.13
0.4737560749053955,0.07,0.05,-0.03,0.09
0.4810502529144287,-0.1,0.1,-0.08,0.16
0.49388623237609863,-0.1,0.05,-0.07,0.13
0.5012731552124023,-0.1,-0.01,-0.01,0.1
0.5138511657714844,-0.1,0.06,0.0,0.11
0.5243079662322998,-0.06,0.11,-0.05,0.13
0.531102180480957,0.05,0.0,0.07,0.08
0.5439951419830322,0.05,-0.05,0.12,0.13
0.5516602993011475,-0.1,0.04,0.06,0.12
0.5641441345214844,-0.13,0.03,0.01,0.13
0.5735642910003662,-0.08,0.05,-0.1,0.13
0.5809600353240967,0.03,0.06,-0.12,0.13
0.5938050746917725,0.2,0.01,-0.19,0.27
0.6012370586395264,0.02,-0.01,-0.1,0.1
0.6139061450958252,0.0,0.01,-0.05,0.05
0.6240360736846924,0.04,-0.06,0.0,0.07
0.6310789585113525,-0.03,-0.06,-0.01,0.06
0.6439611911773682,0.03,-0.02,-0.02,0.04
0.6520371437072754,0.1,-0.01,-0.2,0.22
0.6639730930328369,0.25,-0.04,0.04,0.25
0.6736500263214111,-0.19,-0.09,0.28,0.35
0.6812241077423096,-0.08,0.05,-0.18,0.2
0.6940662860870361,-0.01,0.03,0.09,0.09
0.7011971473693848,0.06,-0.02,0.14,0.15
0.7137820720672607,-0.01,-0.02,0.12,0.12
0.7240502834320068,-0.15,0.06,-0.02,0.16
0.7311789989471436,-0.1,-0.02,-0.35,0.36
0.7441842555999756,-0.16,-0.09,-0.03,0.18
0.7542991638183594,-0.13,0.09,-0.06,0.16
0.7638940811157227,0.0,0.08,-0.13,0.15
0.7736032009124756,-0.03,0.01,-0.13,0.13
0.7812902927398682,-0.04,-0.04,-0.14,0.15
0.7940661907196045,0.02,0.03,-0.08,0.08
0.8036601543426514,0.11,0.1,-0.05,0.15
0.8140060901641846,0.1,0.02,-0.13,0.16
0.8243420124053955,0.05,0.01,-0.05,0.07
0.8312830924987793,0.0,0.0,0.17,0.17
0.8440670967102051,0.21,-0.06,0.16,0.27
0.8538460731506348,0.3,-0.26,0.38,0.54
0.8639781475067139,-0.08,0.11,-0.2,0.24
0.8738861083984375,-0.14,0.17,0.06,0.22
0.8813192844390869,0.06,0.0,-0.05,0.07
0.8942861557006836,0.25,-0.43,-0.15,0.51
0.9036781787872314,0.4,-0.56,0.07,0.69
0.9140231609344482,0.25,-0.05,0.08,0.26
0.9243342876434326,-0.24,0.4,-0.29,0.54
0.9313101768493652,-0.52,0.28,-0.34,0.68
0.9441859722137451,-0.39,0.05,-0.37,0.53
0.9537742137908936,-0.19,0.0,-0.34,0.38
0.9638340473175049,0.35,-0.02,-0.14,0.37
0.9738001823425293,0.54,-0.07,0.03,0.54
0.9814531803131104,0.55,-0.05,-0.04,0.55
0.9941620826721191,-0.09,-0.04,-0.05,0.11
1.0032551288604736,-0.49,0.05,0.71,0.86
1.0139062404632568,0.2,-0.01,0.37,0.42
1.0241851806640625,0.37,-0.04,0.55,0.66
1.0315172672271729,0.35,0.01,0.96,1.02
1.044262170791626,0.06,-0.03,0.53,0.53
1.0538060665130615,-0.33,-0.03,0.25,0.41
1.064134120941162,-0.63,-0.06,0.35,0.72
1.074105978012085,-0.92,-0.11,0.24,0.95
1.0815801620483398,-1.34,-0.17,0.16,1.36
1.0943052768707275,-1.67,-0.3,0.35,1.73
1.103365182876587,-1.83,-0.41,0.24,1.89
1.1139299869537354,-1.92,-0.41,-0.1,1.96
1.124298095703125,-1.36,-0.1,-0.07,1.36
1.1315362453460693,0.07,0.38,0.7,0.79
1.1443302631378174,1.34,0.34,1.34,1.92
1.153611183166504,1.68,-0.18,1.08,2.0
1.164093255996704,1.36,-0.47,0.95,1.72
1.1740331649780273,0.55,-0.22,0.71,0.92
1.1814501285552979,-0.01,0.07,0.88,0.88
