time,ax,ay,az,atotal
0.0036001205444335938,0.07,-0.31,0.32,0.45
0.02272796630859375,1.12,0.07,-0.13,1.12
0.024082183837890625,0.91,0.21,-0.05,0.93
0.03342103958129883,0.01,0.06,0.05,0.07
0.04375815391540527,-0.41,-0.01,0.06,0.41
0.052622079849243164,-0.23,0.11,-0.01,0.25
0.07253599166870117,0.12,0.13,-0.3,0.34
0.0738682746887207,0.42,0.01,-0.33,0.53
0.08342504501342773,0.49,-0.08,-0.13,0.51
0.09386825561523438,0.2,-0.09,0.07,0.23
0.10274314880371094,-0.23,-0.15,0.25,0.37
0.1233072280883789,-0.27,-0.11,0.24,0.37
0.12464118003845215,0.07,0.12,-0.19,0.23
0.13363409042358398,0.27,0.16,-0.39,0.5
0.14388513565063477,0.16,0.03,-0.28,0.32
0.15288400650024414,-0.01,-0.06,-0.14,0.15
0.1737511157989502,-0.08,-0.08,0.05,0.12
0.17514705657958984,0.07,-0.06,0.08,0.12
0.18365097045898438,0.24,0.0,0.04,0.24
0.1942582130432129,0.12,0.0,0.12,0.16
0.20299005508422852,-0.08,-0.11,0.2,0.24
0.2242879867553711,-0.09,-0.11,0.18,0.22
0.22572803497314453,-0.12,0.0,0.13,0.17
0.2338862419128418,-0.2,0.04,0.17,0.26
0.24458909034729004,-0.23,-0.01,0.29,0.37
0.25298595428466797,-0.1,-0.12,0.23,0.27
0.2738771438598633,0.21,-0.06,-0.01,0.21
0.275313138961792,0.47,-0.02,-0.16,0.49
0.28378915786743164,0.46,-0.04,-0.07,0.46
0.2942032814025879,0.22,-0.01,0.22,0.31
0.3029632568359375,0.04,0.04,0.34,0.34
0.32353830337524414,-0.11,0.01,0.32,0.33
0.32486820220947266,-0.18,-0.08,0.15,0.24
0.33396410942077637,-0.22,-0.2,0.16,0.33
0.3444552421569824,-0.15,-0.25,0.33,0.44
0.353085994720459,0.17,-0.21,0.33,0.42
0.3744540214538574,0.57,-0.03,0.08,0.57
0.37590718269348145,0.62,0.14,-0.12,0.64
0.38395118713378906,0.37,0.18,-0.18,0.44
0.39423108100891113,0.04,0.08,-0.13,0.15
0.40313196182250977,-0.13,-0.01,-0.02,0.13
0.42441797256469727,-0.11,0.0,0.05,0.12
0.4258601665496826,-0.12,-0.09,0.12,0.19
0.4340541362762451,-0.14,-0.14,0.01,0.19
0.4444701671600342,-0.11,-0.07,-0.14,0.19
0.45323705673217773,-0.07,0.04,-0.14,0.16
0.47412109375,-0.02,0.11,-0.03,0.11
0.4755570888519287,0.02,0.15,0.04,0.15
0.4841289520263672,0.11,0.11,0.03,0.15
0.4945821762084961,0.21,0.0,0.03,0.21
0.5032401084899902,0.16,-0.07,0.06,0.18
0.5244991779327393,-0.09,-0.13,0.17,0.23
0.5259499549865723,-0.25,-0.23,0.23,0.41
0.5341782569885254,-0.15,-0.11,0.1,0.21
0.5443930625915527,-0.07,0.09,-0.01,0.11
0.5532801151275635,-0.16,0.08,0.08,0.19
0.5745341777801514,-0.2,-0.08,0.11,0.24
0.5759050846099854,-0.16,-0.09,0.1,0.2
0.5841159820556641,-0.16,-0.05,0.21,0.26
0.5945210456848145,-0.02,-0.07,0.26,0.27
0.6033010482788086,0.11,0.02,0.1,0.15
0.6236171722412109,0.0,0.09,0.05,0.1
0.6249411106109619,-0.22,0.07,0.03,0.23
0.6341590881347656,-0.37,-0.01,0.01,0.37
0.6444482803344727,-0.33,-0.11,0.13,0.37
0.6532802581787109,-0.12,-0.22,0.18,0.3
0.6738801002502441,0.28,-0.16,0.1,0.33
0.675227165222168,0.65,0.07,-0.05,0.65
0.6841621398925781,0.72,0.19,-0.13,0.75
0.6944770812988281,0.48,0.06,-0.2,0.52
0.7035479545593262,0.28,0.06,-0.3,0.41
0.7240452766418457,0.06,0.03,-0.22,0.23
0.7254290580749512,-0.13,-0.14,0.08,0.2
0.7343730926513672,-0.17,-0.15,0.11,0.25
0.7448041439056396,-0.14,0.04,-0.04,0.15
0.7535121440887451,-0.17,0.09,0.09,0.21
0.7747292518615723,-0.15,0.02,0.2,0.25
0.7761960029602051,-0.11,0.03,0.15,0.18
0.7844710350036621,-0.18,-0.01,0.17,0.24
0.7949709892272949,-0.13,-0.02,0.15,0.19
