time,ax,ay,az,atotal
0.024253129959106445,-0.32,-0.22,0.08,0.39
0.03013300895690918,-0.1,-0.27,0.08,0.29
0.031388044357299805,0.03,-0.13,0.09,0.16
0.03252005577087402,0.14,0.07,-0.01,0.15
0.03806185722351074,0.23,0.17,-0.14,0.31
0.0507509708404541,0.31,0.14,-0.17,0.38
0.06153416633605957,0.34,0.05,-0.09,0.35
0.06811308860778809,0.26,-0.03,-0.01,0.26
0.07813620567321777,0.11,-0.03,0.03,0.11
0.0882730484008789,-0.04,-0.01,0.0,0.04
0.10042595863342285,-0.16,-0.02,0.01,0.16
0.11160397529602051,-0.23,0.03,0.06,0.23
0.11829900741577148,-0.25,0.03,0.08,0.26
0.12824320793151855,-0.19,0.01,0.07,0.2
0.13814806938171387,-0.11,0.01,0.07,0.13
0.1502978801727295,-0.03,0.02,0.06,0.06
0.16323018074035645,0.06,0.0,0.1,0.11
0.16812491416931152,0.13,-0.01,0.09,0.15
0.17826604843139648,0.15,0.0,0.06,0.16
0.18930315971374512,0.09,0.01,0.01,0.09
0.20267701148986816,0.04,0.02,-0.04,0.06
0.21220898628234863,0.01,0.02,-0.04,0.04
0.21854710578918457,0.03,0.01,-0.01,0.03
0.22922205924987793,0.03,0.02,0.01,0.03
0.23878908157348633,0.02,0.03,0.02,0.04
0.2525629997253418,-0.02,0.01,0.04,0.04
0.26290297508239746,-0.07,0.0,0.06,0.09
0.26857590675354004,-0.09,0.01,0.04,0.09
0.2781999111175537,-0.09,0.01,0.01,0.09
0.2891349792480469,-0.05,-0.01,-0.02,0.05
0.30249619483947754,0.01,-0.02,-0.01,0.02
0.312424898147583,0.06,0.01,0.01,0.06
0.3185720443725586,0.07,0.03,0.02,0.07
0.33075690269470215,0.09,0.06,0.04,0.11
0.3391129970550537,0.05,0.04,0.04,0.07
0.35228800773620605,0.03,0.02,0.01,0.03
0.36310601234436035,0.0,-0.01,0.01,0.01
0.3690650463104248,-0.04,-0.01,0.0,0.04
0.3791511058807373,-0.09,-0.01,0.01,0.09
0.38937807083129883,-0.08,0.0,0.02,0.08
0.4028360843658447,-0.04,0.04,0.04,0.06
0.41397595405578613,0.03,0.05,0.07,0.09
0.41880202293395996,0.06,0.04,0.05,0.08
0.4305541515350342,0.02,0.02,0.02,0.03
0.4391911029815674,-0.03,0.01,0.0,0.03
0.4552910327911377,-0.05,-0.03,-0.03,0.06
0.4634850025177002,-0.03,-0.04,-0.06,0.07
0.4687330722808838,0.0,-0.01,-0.04,0.04
0.47867417335510254,0.02,0.01,-0.03,0.03
0.48946690559387207,0.05,0.03,0.03,0.06
0.5035531520843506,0.05,0.02,0.05,0.07
0.5134050846099854,0.01,0.01,0.02,0.02
0.5186421871185303,-0.05,0.01,-0.01,0.05
0.5305168628692627,-0.09,-0.01,-0.05,0.1
0.5393989086151123,-0.08,-0.03,-0.04,0.09
0.5524749755859375,-0.01,-0.01,0.0,0.01
0.5634369850158691,0.04,0.01,0.03,0.05
