time,ax,ay,az,atotal
0.01813507080078125,0.68,-0.06,0.53,0.86
0.018975019454956055,0.35,0.02,0.45,0.57
0.023344039916992188,0.06,0.07,0.26,0.27
0.03360414505004883,-0.14,0.04,0.14,0.2
0.04288482666015625,-0.25,-0.05,0.08,0.26
0.05294299125671387,-0.28,-0.08,-0.02,0.29
0.066680908203125,-0.21,-0.06,0.11,0.24
0.07376909255981445,-0.08,-0.2,0.18,0.28
0.08425188064575195,0.16,-0.38,0.21,0.46
0.09413695335388184,0.52,-0.3,0.15,0.61
0.10499191284179688,0.82,-0.43,0.08,0.92
0.1201319694519043,0.95,-0.59,0.2,1.13
0.12385797500610352,0.83,-0.37,0.18,0.92
0.13385009765625,0.15,-0.46,0.1,0.49
0.1448988914489746,-0.45,-0.35,0.12,0.58
0.1549510955810547,-0.61,-0.38,-0.01,0.71
0.16971898078918457,-0.24,-0.46,-0.1,0.52
0.1739788055419922,0.27,-0.48,-0.23,0.59
0.18526601791381836,0.38,-0.38,-0.24,0.58
0.1941819190979004,0.03,-0.53,0.19,0.56
0.20420002937316895,-0.25,-0.54,0.64,0.87
0.2185831069946289,-0.2,-0.58,0.82,1.02
0.22424697875976562,0.07,-0.47,0.94,1.05
0.23417282104492188,0.18,-0.29,0.79,0.86
0.24412894248962402,0.26,-0.33,0.22,0.47
0.2539799213409424,0.21,-0.3,-0.06,0.37
0.2700190544128418,0.26,-0.12,-0.17,0.33
0.2738649845123291,0.22,-0.17,-0.37,0.46
0.2845940589904785,0.07,-0.14,-0.36,0.39
0.29445314407348633,0.02,0.12,-0.35,0.37
0.30453991889953613,-0.33,-0.1,-0.35,0.49
0.31963014602661133,-0.7,0.09,-0.23,0.74
0.3241438865661621,-0.46,0.22,-0.39,0.64
0.33452892303466797,-0.7,0.3,-0.83,1.12
0.3444938659667969,-0.76,0.51,-0.65,1.12
0.35462093353271484,-0.4,0.6,-0.69,0.99
0.3690040111541748,-0.08,0.56,-0.6,0.82
0.37394285202026367,0.09,0.34,-0.54,0.64
0.3839888572692871,0.21,0.17,-0.44,0.51
0.3938720226287842,0.04,0.08,-0.37,0.38
0.4044771194458008,0.15,-0.09,-0.38,0.41
0.4198179244995117,0.36,-0.34,-0.24,0.55
0.4238910675048828,0.38,-0.41,-0.04,0.56
0.43436503410339355,0.2,-0.42,0.41,0.62
